text,labels
"<exercice>
  <consigne>
Réécris les phrases en remplaçant les mots en gras par des mots antonymes.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Il descend les marches à toute allure.</li>
     <li>b. Parlez à voix haute.</li>
     <li>c. Le chat reste à l’intérieur toute la nuit.</li>
     <li>d. Ils partent tôt demain matin.</li>
     <li>e. La boîte aux lettres est vide.</li>
     <li>f. Le chien est resté dehors.</li>
     <li>g. Les chaussettes sont sur la chaise.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RCDouble
"<exercice>
  <consigne>
Classe les phrases dans le tableau. langue familière
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Remplace les mots en gras par des mots de langue courante.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
– Tu bouges ce soir ? – Non, j’ai trop de boulot, mais ce serait chouette qu’on casse la croute ensemble demain. – Super ! À demain alors !

  </enonce>
<rest>

</rest>
</exercice>",RCDouble
"<exercice>
  <consigne>
Remplace les abréviations familières par le mot entier.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. J'ai réussi mon exercice de math du premier coup.</li>
     <li>b. Cette pub est vraiment bien faite.</li>
     <li>c. J'aimerais que mes parents m'achètent un ordi.</li>
     <li>d. J'écoute les infos avec mes parents.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RCDouble
"<exercice>
  <consigne>
Les mêmes mots se cachent derrière ces définitions. Retrouve-les.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. J’en ai besoin pour faire cuire un gâteau.</li>
     <li>b. Coquillage que l’on déguste souvent accompagné de frites.</li>
     <li>c. Cette pâte comporte presque autant de beurre que de farine, elle s’émiette facilement.</li>
     <li>d. Action de recouvrir une route de sable.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformePhrase
"<exercice>
  <consigne>
Remplace les mots en gras par un nom de la liste.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
de l’argent ◆ signe de ponctuation ◆ lettre ◆ bilan
   <ol>
     <li>a. J’ai cassé ma tirelire pour prendre un billet.</li>
     <li>b. Ma grand-mère a écrit un billet pour accompagner le colis.</li>
     <li>c. Il a oublié le point à la fin de sa phrase.</li>
     <li>d. Pour voir ce qu’il nous restait à faire, nous avons fait le point.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RCDouble
"<exercice>
  <consigne>
Utilise le mot note dans deux phrases de sens différent. Aide-toi des illustrations.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>

</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Classe les phrases dans le tableau. sens propre sens figuré
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Je décrocherai la lune pour toi.</li>
     <li>b. Il est si triste qu'il me fait mal au cœur.</li>
     <li>c. Le lion a dévoré sa proie.</li>
     <li>d. J'ai dévoré mon goûter en cinq minutes.</li>
     <li>e. Il est tombé sur le tas de pommes.</li>
     <li>f. Il a eu un malaise et il est tombé dans les pommes.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Écris si les mots en gras sont utilisés au sens propre ou au sens figuré.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Le bébé traîne son nounours derrière lui.</li>
     <li>b. Le village est écrasé de chaleur.</li>
     <li>c. Ils se sont jetés l’un sur l’autre.</li>
     <li>d. Je baille à m’en décrocher la mâchoire.</li>
     <li>e. Antoine plonge dans les jeux dès qu’il rentre.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Complète les phrases avec un nom d’animal employé au sens figuré.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. J’ai des … dans les jambes.</li>
     <li>b. Tu as une faim de … .</li>
     <li>c. Nous sommes bavards comme des … .</li>
     <li>d. Vous êtes lent comme une … .</li>
     <li>e. Tu es rusé comme un … .</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Complète chaque série de phrases avec le même verbe. Conjugue-le.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>Série 1</li>
     <li>a. J’ai trop gonflé mon ballon, il … !</li>
     <li>b. Ma sœur … de rire quand elle voit un clown.</li>
     <li>Série 2</li>
     <li>c. Les fauves … leurs proies toutes crues.</li>
     <li>d. Simon … son nouveau livre.</li>
   </ol>

  </enonce>
<rest>
</rest>
</exercice>",RC
"<exercice>
  <consigne>
Utilise chaque adjectif dans une phrase au sens propre et une phrase au sens figuré.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
sombre ◆ bleu ◆ maigre

  </enonce>
<rest>

</rest>
</exercice>",TransformeMot
"<exercice>
  <consigne>
Devinette : retrouve de quelle partie du corps il s’agit.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Je suis tout rond, au milieu du ventre.</li>
     <li>b. Grâce à nous, le corps se déplace.</li>
     <li>c. En trompette, épaté ou droit, je deviens rouge quand j’ai froid.</li>
     <li>d. En tout, nous sommes vingt.</li>
     <li>e. Je me lève et m’abaisse, m’ouvre et me ferme comme les volets de la maison.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformePhrase
"<exercice>
  <consigne>
Main ou pied ? Classe les mots suivants en deux colonnes.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Attention ! Certains mots désignent à la fois une partie de la main et une partie du pied.
  </noteSC>
  <enonce>
paume ◆ plante ◆ annulaire ◆ phalange ◆ orteil ◆ talon ◆ ongle ◆ doigt ◆ index

  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Complète les expressions avec le mot qui manque.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
main ◆ pied ◆ tête ◆ yeux
   <ol>
     <li>a. hocher la …</li>
     <li>b. cligner des …</li>
     <li>c. tendre la …</li>
     <li>d. donner un coup de …</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Complète les phrases avec les termes appropriés.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
vue ◆ odorat ◆ ouïe ◆ toucher ◆ goût
   <ol>
     <li>a. Il faut avoir l’… fine pour entendre les battements d'ailes d'une chauve-souris.</li>
     <li>b. Ces tissus sont très doux au … .</li>
     <li>c. Le … de la fraise des bois rappelle l’été.</li>
     <li>d. Les parfumeurs ont un … très développé.</li>
     <li>e. On voit des champs à perte de … .</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Imagine un personnage, puis décris son visage en t’aidant des mots proposés. des lèvres :
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
minces, charnues, pulpeuses un nez : épaté, droit, en trompette des yeux : en amande, écartés, tombants des cheveux : blonds, bruns, frisés, raides des sourcils : fins, broussailleux, épais

  </enonce>
<rest>

</rest>
</exercice>",ExpressionEcrite
"<exercice>
  <consigne>
Classe ces actions de la plus lente à la plus rapide.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
courir à perdre haleine ◆ marcher ◆ flâner ◆ hâter le pas ◆ trottiner

  </enonce>
<rest>

</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Classe les sons produits du plus faible au plus fort.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
chuchoter ◆ crier ◆ parler ◆ hurler

  </enonce>
<rest>

</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Complète les phrases en utilisant les verbes de la liste.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
  accélérer ◆ trébucher ◆ enjamber ◆ boiter ◆ contourner
  <ol>
    <li> a. Depuis que je me suis foulé la cheville à l’entraînement, je … de la jambe gauche.</li>
    <li>b. Une branche d’arbre coupait le chemin, il a fallu l’… pour continuer.</li>
    <li>c. Il marchait si vite que le bord du trottoir l’a fait … .</li>
    <li>d. Cette rue est en sens interdit, pour y accéder en voiture, il faut la … .</li>
    <li>e. Si tu veux rattraper le groupe, tu dois … .</li>
  </ol>
  </enonce>
<rest>
</rest>
</exercice>",RC
"<exercice>
  <consigne>
Classe les mots dans les tableaux.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

     <li>a. la fringale ◆ être rassasié ◆ la famine ◆ la satiété</li>

  </enonce>
<rest>
faim faim apaisée b. assoiffé ◆ rafraîchi ◆ désaltéré soif soif satisfaite c. endormi ◆ somnolent ◆ matinal ◆ ensommeillé ◆ réveillé sommeil réveil
</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Retrouve les expressions à l’aide des dessins.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>

</rest>
</exercice>",RCImage
"<exercice>
  <consigne>
Avoir ou être ? Complète les expressions avec le verbe qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Aide-toi d’un dictionnaire.
  </noteSC>
  <enonce>
… l’oreille fine ◆ … la main lourde ◆ … mauvaise langue ◆ … dur d’oreille ◆ … la vue basse ◆ … des doigts de fée

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Lors d’une compétition d’athlétisme, tu commentes la course.
  </consigne>
  <modele>
Un coureur prend la tête…
  </modele>
  <noteSC>
Aide-toi de cette liste et des mots que tu as découverts pour écrire ton commentaire.
  </noteSC>
  <enonce>
foulée ◆ rythme ◆ régulier ◆ saccadé ◆ accélération ◆ ralentir ◆ rattraper ◆ doubler ◆ prendre la tête ◆ dominer ◆ sprinter

  </enonce>
<rest>

</rest>
</exercice>",ExpressionEcrite
"<exercice>
  <consigne>
Relève dans ce texte les mots qui appartiennent à la flore et à la faune. flore faune
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Le parc national des Pyrénées abrite une faune et une flore exceptionnelles. Pour voir la flore dans toute sa splendeur, la meilleure période se situe entre juin et août, on peut alors admirer la violette, la gentiane mais aussi, espèce plus rare, l’edelweiss. Les migrations d’oiseaux, notamment des rapaces, s’observent au printemps et à l’automne. Le lynx est peu répandu, mais l’ours est solidement implanté. Il cohabite avec le sanglier.

  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Recopie les listes sans intrus.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Aide-toi d’un dictionnaire.
  </noteSC>
  <enonce>

   <ol>
     <li>a. une marguerite ◆ un coquelicot ◆ un mulot ◆ un bleuet</li>
     <li>b. le marron ◆ la figue ◆ la noix ◆ la fouine</li>
     <li>c. un blaireau ◆ une musaraigne ◆ une châtaigne ◆ un campagnol</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CacheIntrus
"<exercice>
  <consigne>
Relève quatre noms de plantes.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Au bord des lacs ou des marécages, on trouve des roseaux et des joncs. Les ronces envahissent les prairies abandonnées. Des fleurs qui y poussaient, comme la primevère, se font rares.

  </enonce>
<rest>

</rest>
</exercice>",CocheMots
"<exercice>
  <consigne>
Associe le nom des forêts aux arbres qui la constituent.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
chênaie oliviers châtaigneraie chênes verger châtaigniers oliveraie pins pinède arbres fruitiers

  </enonce>
<rest>

</rest>
</exercice>",Associe
"<exercice>
  <consigne>
Complète les phrases avec les mots de la liste.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
vallée ◆ colline ◆ lac ◆ fleuves
   <ol>
     <li>a. D’ici, on domine toute la … .</li>
     <li>b. Les … prennent leur source en montagne et se jettent dans la mer.</li>
     <li>c. Pierre a eu du mal à gravir la … à vélo.</li>
     <li>d. On a fait le tour du … en barque.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Recopie les mots en associant les synonymes.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
recycler ◆ déchet ◆ réduire ◆ réutiliser ◆ ordures ◆ diminuer

  </enonce>
<rest>

</rest>
</exercice>",CocheMots
"<exercice>
  <consigne>
Complète chaque phrase avec le sujet qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Les énergies fossiles ◆ Les énergies renouvelables ◆

  </enonce>
<rest>
L’énergie nucléaire a. … permettent de fabriquer de l’électricité à partir de l’eau, du soleil, du vent, de la chaleur du sous-sol. b. … sont extraites du sous-sol et sont les vestiges d’êtres vivants. c. … utilise l’énergie contenue dans la matière pour produire de l’électricité.
</rest>
</exercice>",CM
"<exercice>
  <consigne>
Recopie les phrases en remplaçant le pronom elle par des mots plus précis.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
L’eau à usage domestique ◆ L’eau salée ◆ L’eau douce ◆ L’eau à usage industriel
   <ol>
     <li>a. Elle contient très peu de sel.</li>
     <li>b. Elle représente 97,5 % de l’eau de la Terre : mers, océans…</li>
     <li>c. Elle est utilisée dans les habitations et pour les animaux d’élevage.</li>
     <li>d. Elle est utilisée par les papeteries, les usines…</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Complète les phrases du texte avec les mots de la liste.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Aide-toi d’un dictionnaire.
  </noteSC>
  <enonce>
le réchauffement climatique ◆ l’effet de serre ◆ la pollution ◆ les inondations ◆ la sécheresse Les usines, les véhicules et les chauffages envoient de la fumée dans l’air. C’est … . Elle forme une sorte de couvercle qui garde la chaleur du soleil. On nomme ce phénomène … . … entraine un changement de climat : dans certaines régions, … rend les cultures difficiles. Dans d’autres régions, la banquise et les glaciers fondent et … se multiplient.

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>

  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
À l'oral Avec la classe, imaginez comment vous pourriez diminuer vos déchets dans la vie de tous les jours. Aide-toi de cette liste et des mots que tu as découverts. trier ◆ le papier ◆ le plastique ◆ le compost
</rest>
</exercice>",ExpressionEcrite
"<exercice>
  <consigne>
Trouve le nom des sports représentés par ces dessins.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>

</rest>
</exercice>",RCImage
"<exercice>
  <consigne>
Classe les sports suivants en deux listes : sports collectifs, sports individuels.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
le rugby ◆ le handball ◆ le tennis ◆ l’escrime ◆ le baseball ◆ l’équitation ◆ la natation ◆ le basket ◆ le judo ◆ le hockey

  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Classe les sports suivants en deux listes : sports de combat, sports de glace ou de neige.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
la boxe ◆ le patinage ◆ le judo ◆ la lutte ◆ la luge ◆ le taekwondo ◆ le ski ◆ le karaté ◆ le bobsleigh

  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Trouve le sport qui se cache derrière chaque devinette.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Pour me pratiquer, tu dois porter un maillot qui ne craint pas l’eau !</li>
     <li>b. Pour me pratiquer, tu dois porter une bombe sur la tête.</li>
     <li>c. Pour me pratiquer, tu dois enfiler un kimono.</li>
     <li>d. Pour me pratiquer, tu dois monter sur un vélo.</li>
     <li>e. Tu peux me pratiquer sur l’eau ou sur la neige.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformePhrase
"<exercice>
  <consigne>
Lis cet extrait du règlement du basket et complète-le avec les mots de la liste.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
joueur ◆ dribbler ◆ tirer ◆ ballon Un … qui est immobile quand il reçoit le … peut pivoter sur l’un ou l’autre pied. Un joueur qui est en mouvement quand il reçoit le ballon a le droit d’effectuer deux pas avant de s’arrêter, de passer le ballon ou bien de tirer en course. Il est interdit de … à deux mains. Il est interdit de reprendre un dribble qui a été arrêté. Dans ce cas, il faut passer, pivoter ou … .

  </enonce>
<rest>

</rest>
</exercice>",CM
